WD_YM(출금연월),UTIZN_CO_APRVNO(이용업체승인번호),DPOST_BANKCD((비식별)입금은행코드),CALT_METH_NM(정산방법명),DPOST_AMT(입금금액)
﻿202304,12000876,CVN,익일정산,490000000
﻿202304,12000911,IEK,익일정산,403000000
﻿202304,12000928,IEK,익일정산,622000000
﻿202304,12000997,IEK,익일정산,103000000
﻿202304,12001008,IEK,익일정산,183000000
﻿202304,12001022,IEK,익일정산,538000000
﻿202304,12001060,CVN,익일정산,118000000
﻿202304,12001112,SHK,익일정산,76700000
﻿202304,12001240,BVI,익일정산,760000
﻿202304,12001257,JVP,익일정산,328000000
﻿202304,12001264,HZI,익일정산,246000000
﻿202304,12001271,HZI,익일정산,90300000
﻿202304,12001295,IEK,익일정산,348000000
﻿202304,12001309,IEK,익일정산,283000000
﻿202304,12001316,VEA,익일정산,84500000
﻿202304,12001323,EEB,익일정산,49200000
﻿202304,12001330,BVI,익일정산,5400000
﻿202304,12001347,VEA,익일정산,64800000
﻿202304,12001354,IEK,익일정산,330000000
﻿202304,12001361,IEK,익일정산,694000000
﻿202304,12001378,VEA,익일정산,4260000
﻿202304,12001385,JVP,익일정산,13400000
﻿202304,14000043,SHK,익일정산,29300000
﻿202304,14000728,SHK,익일정산,4160000
﻿202304,14000780,BVI,익일정산,69100000
﻿202304,14000797,BVI,익일정산,8560000
﻿202304,14000801,BVI,익일정산,1330000000
﻿202304,14000832,IEK,익일정산,20000
﻿202304,14000832,VEA,익일정산,40000
﻿202304,14000832,HZI,익일정산,150000
﻿202304,14000832,BVI,익일정산,60000
﻿202304,14000915,SHK,익일정산,99000
﻿202304,14001185,BVI,익일정산,278000000
﻿202304,14001251,CVN,익일정산,1500000000
﻿202304,14001268,BVI,익일정산,179000000
﻿202304,14001275,BVI,익일정산,5450000
﻿202304,14001310,BVI,익일정산,137000000
﻿202304,14001365,FYT,익일정산,699000000
﻿202304,14001431,SHK,익일정산,35400000
﻿202304,14001493,SHK,익일정산,3870000
﻿202304,14001538,SHK,익일정산,211000000
﻿202304,14001590,FLX,익일정산,777000000
﻿202304,14001611,SHK,익일정산,313000
﻿202304,14001628,SHK,익일정산,85000000
﻿202304,14001666,IEK,익일정산,2170000
﻿202304,14001787,SHK,익일정산,17400000
﻿202304,14001877,JVP,익일정산,38600000
﻿202304,14001936,CVN,익일정산,19600000
﻿202304,14001943,BVI,익일정산,73500000
﻿202304,14001974,BVI,익일정산,1140000000
﻿202304,15200013,KYG,익일정산,1470000
﻿202304,15200020,KYG,익일정산,4810000
﻿202304,15200082,BVI,익일정산,52000
﻿202304,15200099,BVI,익일정산,45000
﻿202304,15200103,BVI,익일정산,62000
﻿202304,15200110,SHK,익일정산,41000
﻿202304,15200134,IEK,익일정산,27000
﻿202304,15200141,BVI,익일정산,13000
﻿202304,15200158,BVI,익일정산,31000
﻿202304,15200165,SHK,익일정산,20000
﻿202304,15200172,IEK,익일정산,14000
﻿202304,15200189,IEK,익일정산,16000
﻿202304,15200196,SHK,익일정산,32000
﻿202304,15200200,BVI,익일정산,27000
﻿202304,15200217,BVI,익일정산,53000
﻿202304,15200224,BVI,익일정산,45000
﻿202304,15200231,BVI,익일정산,60000
﻿202304,15200248,SHK,익일정산,67000
﻿202304,15200255,BVI,익일정산,50000
﻿202304,15200262,BVI,익일정산,96000
﻿202304,15200279,IEK,익일정산,58000
﻿202304,15200286,BVI,익일정산,38000
﻿202304,15200293,SHK,익일정산,62000
﻿202304,15200307,SHK,익일정산,84000
﻿202304,15200314,BVI,익일정산,36000
﻿202304,15200321,BVI,익일정산,54000
﻿202304,15200369,BVI,익일정산,345000000
﻿202304,15200428,FYT,익일정산,11200000
﻿202304,15200435,HZO,익일정산,3040000
﻿202304,15200466,IEK,익일정산,3230000
﻿202304,15200466,VEA,익일정산,175000000
﻿202304,15200466,BVI,익일정산,17600000
﻿202304,15200466,FYT,익일정산,115000000
﻿202304,15200525,VEA,익일정산,264000000
﻿202304,15200532,CVN,익일정산,7350000
﻿202304,15200570,BVI,익일정산,2330000
﻿202304,15200594,CVN,익일정산,8630000
﻿202304,15201041,VEA,익일정산,33000
﻿202304,15201065,SHK,익일정산,9200000
﻿202304,15201124,HZO,익일정산,210000
﻿202304,15201124,VEA,익일정산,17100000
﻿202304,15201124,BVI,익일정산,3430000
﻿202304,15201124,SHK,익일정산,2810000
﻿202304,15201155,JVP,익일정산,92000
﻿202304,15201155,IEK,익일정산,284000
﻿202304,15201155,HZO,익일정산,4000
﻿202304,15201155,VEA,익일정산,96000
﻿202304,15201155,KYG,익일정산,32000
﻿202304,15201155,QDF,익일정산,8000
﻿202304,15201155,FYT,익일정산,21000
﻿202304,15201155,ZVX,익일정산,2000
﻿202304,15201155,FLX,익일정산,12000
﻿202304,15201155,RII,익일정산,2000
﻿202304,15201155,CVN,익일정산,134000
﻿202304,15201162,BVI,익일정산,232000000
﻿202304,15201214,JVP,익일정산,30000
﻿202304,15201214,IEK,익일정산,28000
﻿202304,15201214,VEA,익일정산,52000
﻿202304,15201214,BVI,익일정산,104000
﻿202304,15201214,XIE,익일정산,4000
﻿202304,15201214,QDF,익일정산,2000
﻿202304,15201214,CVN,익일정산,8000
﻿202304,15201245,IEK,익일정산,2380000
﻿202304,15201245,BVI,익일정산,650000
﻿202304,15201245,CVN,익일정산,200000
﻿202304,15201252,SHK,익일정산,304000000
﻿202304,15201269,IEK,익일정산,12600000
﻿202304,15201276,JVP,익일정산,4500000
﻿202304,15201283,VEA,익일정산,3540000
﻿202304,15201342,TGT,익일정산,2060000
﻿202304,15201342,JVP,익일정산,12800000
﻿202304,15201342,IEK,익일정산,53200000
﻿202304,15201342,HZO,익일정산,3770000
﻿202304,15201342,VEA,익일정산,8680000
﻿202304,15201342,BVI,익일정산,69300000
﻿202304,15201342,KYG,익일정산,15200000
﻿202304,15201342,XIE,익일정산,3810000
﻿202304,15201342,QDF,익일정산,7830000
﻿202304,15201342,FYT,익일정산,5450000
﻿202304,15201342,ZVX,익일정산,2210000
﻿202304,15201342,FLX,익일정산,1100000
﻿202304,15201342,ZDD,익일정산,1210000
﻿202304,15201342,RII,익일정산,3900000
﻿202304,15201342,CVN,익일정산,25900000
﻿202304,15201342,SHK,익일정산,26000000
﻿202304,15201342,AHN,익일정산,20000
﻿202304,15201380,BVI,익일정산,660000
﻿202304,15201401,SHK,익일정산,60000
﻿202304,15201463,BVI,익일정산,7600000
﻿202304,15201487,SHK,익일정산,17000000
﻿202304,15201508,VEA,익일정산,3910000
﻿202304,15201515,SHK,익일정산,235000000
﻿202304,15201522,SHK,익일정산,16900000
﻿202304,15300100,QDF,익일정산,3120000
﻿202304,15300238,SHK,익일정산,579000
﻿202304,15300311,BVI,익일정산,71400000
﻿202304,15300328,BVI,익일정산,3870000
﻿202304,15300335,FYT,익일정산,1280000
﻿202304,15300342,VEA,익일정산,3670000
﻿202304,15300359,IEK,익일정산,3560000
﻿202304,15300373,VEA,익일정산,531000
﻿202304,15300380,JVP,익일정산,1560000
﻿202304,15300397,VEA,익일정산,204000
﻿202304,15300401,BVI,익일정산,1970000
﻿202304,15300418,VEA,익일정산,1850000
﻿202304,15300449,SHK,익일정산,2130000
﻿202304,15300456,VEA,익일정산,428000
﻿202304,15300795,VEA,익일정산,333000
﻿202304,15301086,SHK,익일정산,360000
﻿202304,15301093,VEA,익일정산,708000
﻿202304,15301114,BVI,익일정산,1390000
﻿202304,15600028,BVI,익일정산,4400000000
﻿202304,15600042,BVI,익일정산,1620000000
﻿202304,15600059,BVI,익일정산,5620000
﻿202304,15600066,BVI,익일정산,27600000
﻿202304,15700018,BVI,익일정산,499000000
﻿202304,17000013,IEK,익일정산,10800000
﻿202304,17000082,BVI,익일정산,3920000
﻿202304,17000134,SHK,익일정산,21900000
﻿202304,17000158,SHK,익일정산,116000000
﻿202304,17000255,BVI,익일정산,92600000
﻿202304,17000262,BVI,익일정산,8920000
﻿202304,17000279,BVI,익일정산,145000000
﻿202304,17000307,BVI,익일정산,384000000
﻿202304,17000338,SHK,익일정산,40100000
﻿202304,17000369,BVI,익일정산,23600000
﻿202304,17000383,SHK,익일정산,524000
﻿202304,17000390,SHK,익일정산,11700000
﻿202304,17000404,SHK,익일정산,1650000
﻿202304,17000442,BVI,익일정산,60100000
﻿202304,17000466,SHK,익일정산,264000000
﻿202304,17000473,SHK,익일정산,1640000
﻿202304,17000518,SHK,익일정산,47200000
﻿202304,17000525,BVI,익일정산,200000000
﻿202304,17000532,BVI,익일정산,52300000
﻿202304,17000549,SHK,익일정산,320000000
﻿202304,17000556,CVN,익일정산,297000000
﻿202304,17000563,SHK,익일정산,81800000
﻿202304,17000570,SHK,익일정산,282000000
﻿202304,17000587,SHK,익일정산,298000000
﻿202304,17000594,SHK,익일정산,81600000
﻿202304,17000622,SHK,익일정산,212000000
﻿202304,17000653,BVI,익일정산,33800000
﻿202304,17000660,BVI,익일정산,59100000
﻿202304,17000677,BVI,익일정산,4910000
﻿202304,17000691,SHK,익일정산,15900000
﻿202304,17000705,SHK,익일정산,10900000
﻿202304,17000712,BVI,익일정산,883000000
﻿202304,17000729,BVI,익일정산,53600000
﻿202304,17000743,BVI,익일정산,411000000
﻿202304,17000750,BVI,익일정산,72600000
﻿202304,18000010,SHK,익일정산,220000
﻿202304,20000011,SHK,익일정산,5300000000
﻿202304,20000028,IEK,익일정산,20500000
﻿202304,20000035,CVN,익일정산,276000000
﻿202304,20000042,BVI,익일정산,3630000000
﻿202304,20000066,CVN,익일정산,512000000
﻿202304,20000118,SHK,익일정산,1330000000
﻿202304,20000132,BVI,익일정산,13500000
﻿202304,20000211,SHK,익일정산,638000000
﻿202304,20000222,CVN,익일정산,357000000
﻿202304,20000239,BVI,익일정산,35600000
﻿202304,20000253,CVN,익일정산,244000000
﻿202304,20000260,SHK,익일정산,21500000
﻿202304,20000350,SHK,익일정산,73100000
﻿202304,20000367,BVI,익일정산,420000
﻿202304,20000374,SHK,익일정산,32400000
﻿202304,20000457,SHK,익일정산,11400000
﻿202304,20000464,SHK,익일정산,784000
﻿202304,20000471,SHK,익일정산,102000000
﻿202304,20000523,IEK,익일정산,84100000
﻿202304,20000554,IEK,익일정산,80000
﻿202304,20000561,SHK,익일정산,443000000
﻿202304,21000018,CVN,익일정산,29700000
﻿202304,21000032,BVI,익일정산,4190000000
﻿202304,21000056,SHK,익일정산,421000000
﻿202304,21000063,SHK,익일정산,797000000
﻿202304,21000087,JVP,익일정산,37200000
﻿202304,21000094,SHK,익일정산,71700000
﻿202304,21000108,CVN,익일정산,26300000
﻿202304,21000115,BVI,익일정산,9630000000
﻿202304,21000122,SHK,익일정산,4040000
﻿202304,21000177,BVI,익일정산,83500000
﻿202304,21700024,SHK,익일정산,24300000
﻿202304,21800021,SHK,익일정산,34500000
﻿202304,21900011,SHK,익일정산,889000
﻿202304,21900035,CVN,익일정산,27800000
﻿202304,21900042,BVI,익일정산,109000000
﻿202304,21900149,BVI,익일정산,272000000
﻿202304,21900170,IEK,익일정산,225000000
﻿202304,21900260,SHK,익일정산,64500000
﻿202304,21900329,BVI,익일정산,1430000
﻿202304,21900350,SHK,익일정산,62000
﻿202304,21900374,SHK,익일정산,169000000
﻿202304,23000036,VEA,익일정산,100000
﻿202304,23000050,BVI,익일정산,48400000
﻿202304,23000067,SHK,익일정산,12200000
﻿202304,24000026,BVI,익일정산,86200000
﻿202304,35000411,SHK,실시간정산,45000000
﻿202304,35000459,CVN,실시간정산,15100000
﻿202304,35000466,BVI,실시간정산,2550000
﻿202304,35000480,FYT,실시간정산,313000
﻿202304,35000497,JVP,실시간정산,24400000
﻿202304,35100010,IEK,실시간정산,93000000
﻿202304,35100010,BVI,실시간정산,15400000
﻿202304,35100027,IEK,실시간정산,68000
﻿202304,50000001,TGT,익일정산,2860000
﻿202304,50000001,JVP,익일정산,263000000
﻿202304,50000001,IEK,익일정산,781000000
﻿202304,50000001,HZO,익일정산,32300000
﻿202304,50000001,HZI,익일정산,602000000
﻿202304,50000001,BVI,익일정산,858000000
﻿202304,50000001,KYG,익일정산,33800000
﻿202304,50000001,QDF,익일정산,10700000
﻿202304,50000001,FLX,익일정산,193000
﻿202304,50000001,ZDD,익일정산,2920000
﻿202304,50000001,RII,익일정산,328000000
﻿202304,50000001,IUR,익일정산,162000000
﻿202304,50000001,EEB,익일정산,68600000
﻿202304,50000001,GPM,익일정산,3480000
﻿202304,50000001,CAZ,익일정산,27500000
﻿202304,50000001,CVN,익일정산,557000000
﻿202304,51000001,JVP,익일정산,965000
﻿202304,51000001,HZO,익일정산,679000
﻿202304,51000001,VEA,익일정산,19100000
﻿202304,51000001,HZI,익일정산,4050000
﻿202304,51000001,BVI,익일정산,7020000
﻿202304,51000001,QDF,익일정산,153000
﻿202304,51000001,FYT,익일정산,44000
﻿202304,51000001,ZDD,익일정산,54000
﻿202304,51000001,RII,익일정산,3090000
﻿202304,51000001,IUR,익일정산,86000
﻿202304,51000001,CAZ,익일정산,18000
﻿202304,51000001,CVN,익일정산,25000000
﻿202304,51000001,SHK,익일정산,45700000
﻿202304,52000001,JVP,익일정산,1430000
﻿202304,52000001,IEK,익일정산,4660000
﻿202304,52000001,HZO,익일정산,397000
﻿202304,52000001,VEA,익일정산,1410000
﻿202304,52000001,HZI,익일정산,5190000
﻿202304,52000001,BVI,익일정산,3800000
﻿202304,52000001,KYG,익일정산,81000
﻿202304,52000001,QDF,익일정산,2760000
﻿202304,52000001,FYT,익일정산,12000
﻿202304,52000001,ZVX,익일정산,20000
﻿202304,52000001,ZDD,익일정산,29000
﻿202304,52000001,RII,익일정산,1370000
﻿202304,52000001,IUR,익일정산,167000
﻿202304,52000001,GPM,익일정산,98000
﻿202304,52000001,CAZ,익일정산,1000
﻿202304,52000001,CVN,익일정산,1390000
﻿202304,52000001,SHK,익일정산,1290000
﻿202304,53000001,JVP,익일정산,139000000
﻿202304,53000001,IEK,익일정산,121000000
﻿202304,53000001,HZO,익일정산,4780000
﻿202304,53000001,VEA,익일정산,48800000
﻿202304,53000001,HZI,익일정산,82600000
﻿202304,53000001,KYG,익일정산,6260000
﻿202304,53000001,QDF,익일정산,884000
﻿202304,53000001,ZVX,익일정산,1270000
﻿202304,53000001,FLX,익일정산,38000
﻿202304,53000001,ZDD,익일정산,2340000
﻿202304,53000001,RII,익일정산,48800000
﻿202304,53000001,IUR,익일정산,34400000
﻿202304,53000001,EEB,익일정산,3780000
﻿202304,53000001,CAZ,익일정산,776000
﻿202304,53000001,CVN,익일정산,125000000
﻿202304,53000001,SHK,익일정산,150000000
﻿202304,59000001,TGT,익일정산,2730000
﻿202304,59000001,JVP,익일정산,626000000
﻿202304,59000001,IEK,익일정산,1550000000
﻿202304,59000001,HZO,익일정산,69700000
﻿202304,59000001,VEA,익일정산,844000000
﻿202304,59000001,HZI,익일정산,939000000
﻿202304,59000001,BVI,익일정산,1590000000
﻿202304,59000001,KYG,익일정산,63000000
﻿202304,59000001,FYT,익일정산,95600000
﻿202304,59000001,ZDD,익일정산,4780000
﻿202304,59000001,RII,익일정산,468000000
﻿202304,59000001,IUR,익일정산,183000000
﻿202304,59000001,EEB,익일정산,84200000
﻿202304,59000001,GPM,익일정산,236000
﻿202304,59000001,CVN,익일정산,1030000000
﻿202304,59000001,SHK,익일정산,1460000000
﻿202304,59000002,JVP,익일정산,4250000000
﻿202304,59000002,IEK,익일정산,8760000000
﻿202304,59000002,VEA,익일정산,12700000000
﻿202304,59000002,BVI,익일정산,5010000000
﻿202304,59000002,KYG,익일정산,430000000
﻿202304,59000002,QDF,익일정산,1010000000
﻿202304,59000002,FYT,익일정산,978000000
﻿202304,59000002,ZVX,익일정산,72800000
﻿202304,59000002,FLX,익일정산,8700000
﻿202304,59000002,ZDD,익일정산,21300000
﻿202107,35000480,FYT,실시간정산,345000000
﻿202107,35100010,IEK,실시간정산,132000000
﻿202209,12000032,RII,익일정산,129000000
﻿202209,15300892,BVI,익일정산,764000000
﻿202209,15600011,BVI,익일정산,1070000000
﻿202209,17000013,IEK,익일정산,21800000
﻿202209,17000608,SHK,익일정산,75600000
﻿202209,20000080,BVI,익일정산,773000000
﻿202209,21000070,BVI,익일정산,106000000
﻿202209,26000013,SHK,익일정산,21900000
﻿202209,50000001,TGT,익일정산,1480000
﻿202209,50000001,FYT,익일정산,38200000
﻿202209,50000001,GPM,익일정산,3460000
﻿202209,51000001,IEK,익일정산,12500000
﻿202209,52000001,EEB,익일정산,80000
﻿202209,59000001,QDF,익일정산,31400000
﻿202209,59000003,QDF,익일정산,36000
﻿202209,59000003,ZDD,익일정산,25000
﻿202304,11000741,BVI,익일정산,3370000000
﻿202304,12000032,BVI,익일정산,72800000
﻿202304,12000032,RII,익일정산,129000000
﻿202304,12000267,HZI,익일정산,680000000
﻿202304,12000520,BVI,익일정산,26900000
﻿202304,12000603,VEA,익일정산,300000
﻿202304,12000627,HZI,익일정산,200000
﻿202304,12000869,IEK,익일정산,541000000
﻿202304,12000973,CVN,익일정산,673000000
﻿202304,12001240,IEK,익일정산,10300000
﻿202304,14000517,CVN,익일정산,383000000
﻿202304,14000832,AHN,익일정산,20000
﻿202304,14001635,SHK,익일정산,979000000
﻿202304,15200127,IEK,익일정산,22000
﻿202304,15201155,BVI,익일정산,152000
﻿202304,15201214,KYG,익일정산,2000
﻿202304,15201245,SHK,익일정산,1500000
﻿202304,15201373,VEA,익일정산,440000
﻿202304,15201456,BVI,익일정산,103000000
﻿202304,15300366,BVI,익일정산,924000
﻿202304,15300892,BVI,익일정산,432000000
﻿202304,15300999,VEA,익일정산,20000
﻿202304,15600011,BVI,익일정산,1160000000
﻿202304,17000345,CVN,익일정산,94400000
﻿202304,17000608,SHK,익일정산,70200000
﻿202304,20000080,BVI,익일정산,841000000
﻿202304,20000149,BVI,익일정산,7050000
﻿202304,21000049,IEK,익일정산,28200000
﻿202304,21000139,BVI,익일정산,1630000000
﻿202304,21900402,BVI,익일정산,429000
﻿202304,26000013,SHK,익일정산,13900000
﻿202304,35100027,CVN,실시간정산,13200000
﻿202304,50000001,VEA,익일정산,485000000
﻿202304,50000001,FYT,익일정산,27800000
